customer_id,application_date,age,income,employment_years,loan_amount,loan_duration_months,existing_debt,debt_to_income,credit_history_months,number_of_previous_loans,missed_payments_12m,region,channel,collection_status_after_90d,default_90d
112211,2024-12-06,50,29932.0,5.5,13505.0,24,803.0,0.0644,87.0,1,0,Centre,agence,a_jour,0
113454,2023-07-02,49,45842.0,10.9,13132.0,24,13160.0,0.3109,,1,1,Ouest,courtier,a_jour,0
117358,2024-05-04,36,34863.0,6.3,25559.0,6,9927.0,0.3458,109.0,3,0,Centre,web,a_jour,0
115339,2024-01-09,33,18387.0,15.0,38646.0,24,10435.0,0.7427,54.0,1,0,Est,web,a_jour,0
119257,2024-11-23,42,52514.0,6.7,17729.0,36,7341.0,0.1679,247.0,4,0,Est,mobile,a_jour,0
104117,2023-04-06,43,34679.0,3.0,9934.0,24,1711.0,0.0732,89.0,0,0,Ouest,mobile,a_jour,0
108553,2023-10-23,48,31243.0,3.2,11863.0,24,7942.0,0.2858,252.0,2,0,Nord,mobile,a_jour,0
117734,2024-09-05,43,58006.0,0.3,29233.0,36,20064.0,0.3879,257.0,2,0,Centre,web,a_jour,0
105254,2023-09-10,37,36166.0,13.8,6072.0,48,3627.0,0.1143,162.0,2,0,Centre,web,a_jour,0
116888,2024-11-04,41,37476.0,4.3,9588.0,24,1128.0,0.0514,155.0,2,0,Nord,agence,a_jour,0
103679,2024-06-19,42,43710.0,2.4,13603.0,36,5787.0,0.1583,115.0,2,3,Sud,mobile,a_jour,0
112456,2023-06-16,33,37602.0,15.0,28416.0,48,5425.0,0.2072,165.0,5,0,Nord,mobile,a_jour,0
107696,2024-01-12,40,29781.0,6.5,14698.0,60,10560.0,0.3957,87.0,1,1,Centre,web,recouvrement_amiable,1
101246,2024-09-19,37,28802.0,0.2,34449.0,12,10373.0,0.4598,50.0,2,0,Centre,mobile,a_jour,0
105439,2024-02-11,25,35326.0,5.0,18632.0,12,7236.0,0.2488,43.0,0,0,Est,web,a_jour,0
114307,2024-02-27,37,43324.0,4.1,10847.0,48,11967.0,0.2971,203.0,2,2,Nord,web,a_jour,0
110582,2024-04-07,33,27920.0,,10170.0,12,6477.0,0.2623,112.0,2,0,Centre,web,a_jour,0
101660,2024-03-28,47,34257.0,7.5,16923.0,18,8773.0,0.2973,235.0,4,0,Ouest,agence,a_jour,0
113097,2024-06-10,38,28402.0,6.5,11552.0,24,,0.2355,88.0,1,3,Sud,agence,a_jour,0
102325,2024-08-23,43,62726.0,3.0,15330.0,24,22811.0,0.384,214.0,3,1,Ouest,mobile,a_jour,0
117646,2024-07-03,35,34799.0,2.0,23123.0,12,782.0,0.0778,132.0,1,0,Est,agence,a_jour,0
115196,2024-01-11,18,48763.0,1.0,13755.0,60,11939.0,0.2683,0.0,0,0,Ouest,mobile,a_jour,0
105490,2023-12-12,37,24606.0,2.4,11714.0,24,2127.0,0.1261,,1,0,Centre,web,a_jour,0
107317,2024-10-04,49,,8.1,12264.0,24,8391.0,0.2955,179.0,3,1,Ouest,web,a_jour,0
113110,2023-04-12,30,42804.0,6.0,2417.0,24,20138.0,0.4752,71.0,1,0,Est,agence,a_jour,0
103896,2024-01-24,43,39157.0,10.4,32162.0,48,11179.0,0.3539,143.0,1,2,Est,agence,a_jour,0
117327,2024-11-05,38,33925.0,5.1,5149.0,48,13231.0,0.4027,197.0,3,1,Nord,web,a_jour,0
113519,2023-06-27,42,24702.0,1.6,9738.0,24,12063.0,0.5212,213.0,3,1,Centre,mobile,a_jour,0
112137,2023-07-30,59,36765.0,8.9,36447.0,60,4697.0,0.2104,357.0,3,2,Sud,courtier,a_jour,0
103771,2023-08-30,41,60468.0,0.7,25263.0,48,31349.0,0.5533,210.0,2,2,Nord,courtier,a_jour,0
109848,2024-04-27,35,,2.3,48298.0,36,1522.0,0.0923,159.0,0,1,Ouest,courtier,a_jour,0
106629,2023-08-02,52,24954.0,7.4,14909.0,24,1041.0,0.0915,118.0,2,1,Ouest,web,a_jour,0
117596,2023-08-29,24,24654.0,6.0,44446.0,48,5324.0,0.3662,46.0,1,1,Centre,courtier,a_jour,0
116989,2024-03-17,18,25511.0,1.0,20059.0,36,5650.0,0.287,0.0,0,0,Sud,mobile,a_jour,0
106580,2023-12-05,31,37409.0,0.5,17495.0,36,9210.0,0.2852,32.0,2,0,Est,web,a_jour,0
105812,2023-08-07,55,54660.0,3.3,7331.0,6,23333.0,0.4381,126.0,2,1,Nord,agence,a_jour,0
119715,2024-03-23,35,54441.0,1.7,8046.0,18,4989.0,0.104,120.0,0,2,Sud,agence,a_jour,0
101622,2024-11-05,24,33945.0,6.0,13436.0,24,4695.0,0.1713,55.0,1,0,Sud,web,a_jour,0
111592,2024-04-27,50,33770.0,6.1,22706.0,48,7125.0,0.267,308.0,3,1,Est,web,a_jour,0
107016,2024-03-22,29,34389.0,,28891.0,18,7992.0,0.3024,91.0,1,0,Centre,web,a_jour,0
102729,2023-12-04,21,46826.0,3.0,11173.0,6,8892.0,0.2098,31.0,0,0,Ouest,courtier,a_jour,0
100154,2023-11-14,45,50227.0,15.1,16340.0,36,11380.0,0.2537,72.0,0,1,Ouest,agence,a_jour,0
105296,2023-01-04,52,40650.0,1.1,7022.0,36,4411.0,0.1229,307.0,6,0,Sud,mobile,a_jour,0
109818,2023-11-29,54,56818.0,0.1,9401.0,24,,0.3403,387.0,5,1,Centre,mobile,a_jour,0
114550,2023-06-19,44,64390.0,7.7,8136.0,12,8691.0,0.1455,234.0,5,1,Est,web,a_jour,0
101209,2024-12-04,18,24589.0,1.0,19152.0,60,3118.0,0.1917,,1,1,Est,agence,a_jour,0
115632,2023-01-08,49,23290.0,4.1,9849.0,24,,0.184,252.0,1,0,Centre,web,a_jour,0
112900,2023-03-24,37,82939.0,7.9,18515.0,24,9208.0,0.1296,194.0,2,0,Est,mobile,recouvrement_contentieux,1
115034,2023-12-07,45,59368.0,2.5,16348.0,18,508.0,0.0315,115.0,2,1,Est,mobile,a_jour,0
105297,2024-04-30,51,53730.0,13.2,15557.0,36,13951.0,0.2838,,3,0,Centre,agence,a_jour,0
102114,2024-06-25,63,69937.0,1.2,12200.0,60,24636.0,0.3668,428.0,10,0,Ouest,mobile,a_jour,0
117834,2024-11-19,33,61896.0,1.7,9626.0,36,2991.0,0.0613,120.0,2,0,Nord,web,a_jour,0
117640,2023-02-12,67,56328.0,4.7,5201.0,36,9289.0,0.1726,407.0,2,0,Centre,,a_jour,0
114717,2023-07-21,44,50645.0,3.6,6477.0,24,6996.0,0.1488,224.0,3,0,Nord,mobile,a_jour,0
108796,2023-09-01,38,33745.0,14.0,17933.0,12,6865.0,0.2477,225.0,3,1,Centre,mobile,a_jour,0
102884,2023-09-17,45,31591.0,7.2,5196.0,72,8533.0,0.2838,81.0,1,0,Ouest,web,a_jour,0
104596,2024-10-18,23,50645.0,4.6,11728.0,48,25743.0,0.5276,22.0,0,0,Sud,web,a_jour,0
102457,2024-11-13,37,32098.0,8.9,18177.0,36,5168.0,0.2082,130.0,1,2,Centre,agence,a_jour,0
118562,2023-06-17,38,21384.0,8.6,24730.0,60,4130.0,0.2895,131.0,1,1,Ouest,web,a_jour,0
103553,2024-06-04,41,34021.0,3.4,10452.0,12,7824.0,0.2556,103.0,0,0,Centre,web,a_jour,0
114312,2023-10-03,31,41710.0,1.1,11780.0,12,13031.0,0.336,105.0,1,0,,agence,recouvrement_amiable,0
114896,2024-03-11,26,18785.0,3.2,9008.0,24,6361.0,0.3786,63.0,0,1,Ouest,web,a_jour,0
112314,2024-01-09,52,34896.0,2.3,16462.0,18,5546.0,0.1982,187.0,1,0,Ouest,mobile,a_jour,0
105693,2023-06-19,53,46063.0,5.9,11105.0,24,9216.0,0.2202,246.0,2,0,Sud,mobile,a_jour,0
107735,2023-07-07,18,39134.0,1.0,9219.0,72,11719.0,0.3191,0.0,0,0,Est,mobile,a_jour,0
118394,2023-07-24,48,98117.0,3.1,15170.0,48,21599.0,0.233,,4,0,Nord,web,a_jour,0
113388,2023-09-27,43,66928.0,8.3,13026.0,36,10366.0,0.1711,280.0,6,0,Ouest,agence,a_jour,0
115944,2023-12-25,64,49461.0,7.6,8700.0,12,12675.0,0.2709,156.0,2,0,Centre,web,a_jour,0
101085,2024-09-04,25,43765.0,3.3,10736.0,12,7070.0,0.182,31.0,0,1,Centre,web,recouvrement_contentieux,0
118390,2023-06-09,39,39253.0,3.2,18617.0,24,7177.0,0.2224,86.0,0,0,Ouest,web,a_jour,0
101034,2023-02-18,33,39489.0,7.5,16920.0,36,10616.0,0.3045,145.0,1,0,Sud,web,a_jour,0
111934,2023-04-11,33,36589.0,2.9,12456.0,60,7936.0,0.2453,107.0,2,2,,agence,recouvrement_contentieux,1
103915,2023-02-27,37,27316.0,5.0,8469.0,24,5465.0,0.2259,82.0,2,0,Centre,agence,a_jour,0
105515,2024-05-24,34,43760.0,5.2,13508.0,36,,0.3005,92.0,1,1,Est,mobile,a_jour,0
109274,2023-02-18,25,110434.0,3.2,8392.0,36,18410.0,0.173,29.0,0,0,Ouest,courtier,recouvrement_amiable,0
117074,2023-07-01,39,111962.0,2.2,17530.0,48,22410.0,0.2132,95.0,2,0,Ouest,mobile,a_jour,0
104925,2023-03-07,59,68150.0,4.6,67729.0,48,4193.0,0.1443,344.0,2,0,Ouest,mobile,a_jour,0
119967,2024-03-12,52,39906.0,5.1,12571.0,18,3398.0,0.1114,368.0,8,0,Centre,agence,a_jour,0
106251,2023-05-21,42,23596.0,13.9,19345.0,60,3231.0,0.2053,145.0,2,0,Ouest,courtier,a_jour,0
106681,2023-09-06,43,63522.0,3.3,6440.0,18,8950.0,0.1493,148.0,3,0,Ouest,mobile,a_jour,0
113363,2024-10-10,18,56192.0,1.0,12966.0,12,7116.0,0.1459,0.0,0,0,Nord,web,a_jour,0
101238,2023-08-06,34,34119.0,4.8,10263.0,24,11196.0,0.3532,68.0,2,0,Ouest,mobile,a_jour,0
116352,2024-05-15,41,,8.8,18309.0,12,12866.0,0.4121,144.0,1,1,Ouest,mobile,a_jour,0
112245,2024-05-16,53,31159.0,5.4,32891.0,12,4676.0,0.238,241.0,1,0,Est,mobile,a_jour,0
118267,2024-03-04,25,49576.0,7.0,13894.0,18,3550.0,0.095,61.0,2,1,Nord,courtier,a_jour,0
100323,2024-10-30,41,74520.0,6.3,6709.0,48,14229.0,0.1984,255.0,3,0,Est,web,a_jour,0
111034,2023-12-19,32,53788.0,6.9,10320.0,12,6969.0,0.1456,119.0,1,0,Sud,mobile,a_jour,0
111043,2023-07-02,51,29737.0,0.8,13250.0,18,10571.0,0.3926,209.0,5,1,Sud,agence,a_jour,0
103204,2023-08-07,18,23766.0,1.0,7194.0,18,5709.0,0.2654,0.0,0,1,Est,web,a_jour,0
116425,2024-05-02,32,40751.0,3.2,26702.0,48,3245.0,0.1342,96.0,3,0,Nord,mobile,a_jour,0
108136,2024-08-19,43,38308.0,3.0,18620.0,48,11290.0,0.3352,117.0,1,2,Sud,mobile,recouvrement_amiable,0
102779,2023-02-02,35,65362.0,6.2,11992.0,18,10733.0,0.1795,113.0,3,0,,web,a_jour,0
103460,2023-10-31,37,30739.0,12.3,7792.0,12,8952.0,0.3124,158.0,0,3,Est,agence,a_jour,0
110931,2024-08-14,20,34850.0,2.0,8557.0,24,16607.0,0.497,15.0,0,0,Ouest,courtier,a_jour,1
103831,2023-05-29,31,37030.0,5.3,13542.0,24,12754.0,0.3749,48.0,0,0,Sud,web,a_jour,0
112297,2024-11-01,31,60912.0,2.5,5249.0,48,9014.0,0.1552,72.0,0,0,Sud,web,a_jour,0
106337,2023-02-25,44,49453.0,5.8,6434.0,60,29975.0,0.617,174.0,0,1,Sud,web,a_jour,0
101928,2023-05-14,39,16910.0,8.2,35496.0,24,2277.0,0.3096,108.0,1,3,Ouest,courtier,a_jour,0
118442,2024-10-06,18,26511.0,1.0,7290.0,12,4327.0,0.1861,0.0,0,2,Est,web,a_jour,0
100076,2023-08-30,47,33314.0,12.2,6961.0,60,724.0,0.0391,124.0,0,0,Est,mobile,recouvrement_amiable,0
104489,2023-10-09,57,22236.0,10.6,4238.0,72,4419.0,0.2146,124.0,1,1,Ouest,web,a_jour,0
114469,2024-03-18,31,62086.0,1.3,5023.0,72,19683.0,0.3238,115.0,1,0,Est,web,a_jour,0
116127,2024-07-05,37,26866.0,0.4,7351.0,12,1234.0,0.0687,75.0,3,0,Ouest,agence,a_jour,0
115513,2023-03-29,24,42220.0,3.1,18820.0,24,9689.0,0.2666,67.0,1,0,Sud,web,a_jour,0
102249,2023-11-06,38,38833.0,5.5,11212.0,60,13806.0,0.3796,133.0,1,0,Centre,agence,a_jour,0
117247,2024-05-11,45,34674.0,1.1,8834.0,18,3076.0,0.1099,304.0,4,0,Centre,web,recouvrement_amiable,1
111568,2024-01-14,58,88972.0,2.4,10738.0,48,11078.0,0.1346,185.0,2,0,Ouest,mobile,a_jour,0
103841,2023-12-27,38,42117.0,1.5,31892.0,36,5246.0,0.1877,138.0,2,1,Sud,mobile,a_jour,0
118396,2023-07-16,48,46546.0,9.1,39902.0,24,14551.0,0.3841,337.0,6,1,Sud,mobile,a_jour,0
104569,2023-05-30,41,28063.0,,9664.0,24,4829.0,0.2008,154.0,2,1,Sud,web,a_jour,0
103742,2024-11-16,34,41940.0,2.0,28583.0,48,445.0,0.0674,170.0,2,0,Sud,web,a_jour,0
109010,2023-12-01,52,23954.0,13.1,26872.0,12,15751.0,0.751,175.0,1,2,Sud,mobile,a_jour,0
106088,2023-10-12,38,111199.0,2.7,45375.0,36,72295.0,0.6841,223.0,2,2,Sud,courtier,a_jour,0
104687,2023-07-30,38,51428.0,6.9,18634.0,18,2704.0,0.0828,80.0,0,0,Ouest,mobile,a_jour,0
119082,2024-09-29,31,84254.0,2.7,7808.0,24,10850.0,0.1365,48.0,0,0,Nord,agence,a_jour,0
117169,2024-09-11,27,44021.0,9.0,9913.0,48,18632.0,0.442,34.0,0,1,Ouest,web,a_jour,0
109266,2024-01-25,48,63714.0,12.8,11561.0,60,15833.0,0.2636,204.0,2,0,Nord,web,a_jour,0
104743,2023-08-27,33,,9.9,21531.0,24,9485.0,0.3045,73.0,0,0,Est,web,recouvrement_amiable,0
100749,2023-04-26,26,69817.0,8.0,16206.0,48,17246.0,0.2664,82.0,0,1,Est,agence,a_jour,0
112198,2023-10-07,22,41957.0,0.4,10887.0,12,15285.0,0.3859,31.0,0,2,Sud,mobile,a_jour,0
106371,2023-02-28,36,21306.0,2.6,13442.0,24,387.0,0.0707,100.0,0,0,Est,agence,a_jour,0
108511,2023-02-21,25,39096.0,5.7,11157.0,12,14587.0,0.3969,26.0,0,1,Sud,web,a_jour,0
116351,2024-10-14,50,33616.0,4.5,27834.0,24,10216.0,0.3729,109.0,0,2,Centre,web,a_jour,0
105321,2024-09-05,49,35924.0,3.1,18257.0,12,6085.0,0.2117,320.0,5,0,Est,web,a_jour,0
111939,2024-08-06,49,51669.0,,5535.0,24,1567.0,0.0393,141.0,3,0,Est,web,a_jour,0
117402,2023-06-13,37,30225.0,5.6,17896.0,18,8081.0,0.3167,112.0,2,1,Nord,web,a_jour,0
117246,2024-04-14,28,31457.0,2.5,27180.0,12,836.0,0.0986,99.0,1,0,Sud,web,a_jour,0
100007,2024-05-24,26,29799.0,6.5,15659.0,36,7599.0,0.2988,47.0,0,0,Est,agence,a_jour,0
114162,2023-07-05,18,36189.0,1.0,6407.0,60,13057.0,0.3756,0.0,0,0,Sud,web,a_jour,0
115197,2023-10-23,27,40442.0,3.9,21511.0,36,6907.0,0.2151,90.0,0,1,Sud,agence,a_jour,0
102611,2024-11-08,37,26571.0,9.3,12087.0,48,7571.0,0.3228,102.0,0,1,Ouest,agence,a_jour,0
108055,2024-04-28,41,46290.0,5.6,31985.0,12,2589.0,0.1135,158.0,1,0,Nord,mobile,recouvrement_contentieux,0
112588,2024-04-14,52,32989.0,3.2,7754.0,36,14504.0,0.4592,370.0,4,1,Est,agence,recouvrement_amiable,1
116911,2023-02-27,36,65005.0,2.5,38674.0,48,4024.0,0.1115,118.0,1,1,Est,web,a_jour,0
115301,2024-08-21,24,38561.0,1.7,14860.0,18,12682.0,0.361,18.0,0,1,Est,web,a_jour,0
104160,2023-10-22,26,31983.0,1.4,12713.0,12,7666.0,0.2728,84.0,3,0,,agence,a_jour,0
104080,2024-10-21,47,39634.0,4.4,16282.0,48,1646.0,0.0758,226.0,2,0,Ouest,agence,a_jour,0
103242,2024-10-17,42,38436.0,17.9,35229.0,60,3200.0,0.1596,178.0,3,1,Centre,web,a_jour,0
110245,2023-11-12,44,35482.0,4.2,34555.0,48,4144.0,0.1979,271.0,3,0,Est,mobile,a_jour,0
104586,2023-06-06,52,43208.0,8.4,14516.0,72,2277.0,0.0807,184.0,2,0,Est,courtier,a_jour,0
115151,2024-12-17,39,47457.0,9.9,15886.0,60,2875.0,0.0885,124.0,2,0,Ouest,courtier,a_jour,0
104591,2023-01-29,51,76445.0,5.5,20993.0,48,36510.0,0.5005,229.0,5,0,Ouest,web,a_jour,0
102850,2023-05-23,35,32261.0,6.0,30779.0,24,4170.0,0.2088,165.0,1,0,Ouest,mobile,a_jour,0
101853,2023-04-28,24,63986.0,2.7,17708.0,12,18790.0,0.3167,18.0,0,0,Nord,agence,a_jour,0
116508,2023-02-20,48,48369.0,12.8,9626.0,24,18357.0,0.3961,301.0,7,0,Centre,web,a_jour,0
114283,2024-06-04,53,36318.0,7.2,15663.0,6,17944.0,0.53,123.0,0,0,Nord,mobile,a_jour,0
106380,2023-08-01,23,27835.0,5.0,27113.0,60,1351.0,0.1297,26.0,0,0,Ouest,courtier,a_jour,0
117510,2024-10-03,28,12000.0,8.7,14573.0,6,1010.0,0.1854,28.0,1,0,Sud,mobile,a_jour,0
103476,2024-02-04,52,35706.0,7.6,8748.0,48,7686.0,0.2357,208.0,3,1,Ouest,mobile,a_jour,0
106763,2024-09-24,36,87381.0,4.7,5707.0,24,20034.0,0.2347,180.0,2,0,Centre,agence,a_jour,0
100446,2023-08-18,34,41256.0,5.8,17964.0,18,5582.0,0.1716,164.0,3,2,Est,agence,a_jour,0
101167,2023-10-18,35,44480.0,10.9,10228.0,36,10247.0,0.2495,109.0,1,0,Sud,agence,a_jour,0
103633,2024-07-09,44,33748.0,2.9,38177.0,36,10765.0,0.4133,89.0,2,0,Nord,web,a_jour,0
104512,2023-03-31,46,60357.0,1.4,22189.0,36,21774.0,0.3914,310.0,3,2,Nord,web,a_jour,0
108531,2024-01-09,42,59139.0,7.3,6212.0,36,17638.0,0.307,109.0,2,0,Centre,courtier,a_jour,0
109286,2023-11-13,41,39412.0,2.2,9747.0,60,6108.0,0.1756,231.0,1,0,Ouest,web,a_jour,0
119876,2024-06-12,34,41577.0,0.8,8076.0,36,9311.0,0.2401,131.0,2,1,Ouest,mobile,a_jour,0
108493,2024-09-15,46,18975.0,8.3,11531.0,60,3207.0,0.2197,262.0,3,0,Ouest,web,a_jour,0
104737,2023-09-25,44,54794.0,16.4,6066.0,24,19817.0,0.3709,224.0,2,1,Centre,mobile,a_jour,0
104522,2024-01-29,25,17288.0,7.0,20399.0,24,3485.0,0.2999,76.0,0,0,Sud,mobile,a_jour,0
107794,2023-01-28,56,74089.0,7.3,18607.0,72,3285.0,0.0653,283.0,4,0,Sud,mobile,a_jour,0
102597,2024-06-11,25,45172.0,7.0,15018.0,24,12466.0,0.3037,31.0,0,1,Ouest,agence,a_jour,0
107202,2023-07-13,45,33525.0,3.1,19377.0,24,6665.0,0.247,134.0,2,0,Nord,web,a_jour,0
104936,2024-12-02,22,51540.0,4.0,9203.0,48,15024.0,0.3064,34.0,1,0,Nord,web,a_jour,0
106920,2023-07-07,41,20597.0,1.6,20992.0,18,5347.0,0.3445,247.0,2,1,Ouest,web,a_jour,0
102930,2023-05-08,35,31626.0,5.9,14334.0,60,6859.0,0.2546,117.0,2,0,Ouest,mobile,a_jour,0
108181,2023-03-15,60,34707.0,9.9,6206.0,12,8226.0,0.2519,351.0,5,1,Est,web,a_jour,0
114037,2023-01-20,35,62352.0,0.3,16580.0,36,21467.0,0.3664,166.0,4,0,Centre,agence,a_jour,0
107825,2024-09-23,37,53350.0,4.6,5650.0,36,13011.0,0.2527,206.0,3,1,Ouest,mobile,a_jour,0
117891,2024-05-22,45,88166.0,4.6,11167.0,36,16165.0,0.1939,134.0,1,0,Nord,web,a_jour,0
110656,2024-07-15,29,27626.0,3.6,7986.0,6,3238.0,0.1413,98.0,1,0,Nord,web,a_jour,0
110000,2023-09-05,52,57298.0,13.7,15347.0,36,32364.0,0.5872,294.0,4,0,Est,agence,a_jour,0
104388,2023-09-03,38,68675.0,5.6,10985.0,12,9389.0,0.15,159.0,8,0,Centre,mobile,a_jour,0
108658,2023-06-18,18,167188.0,1.0,19626.0,48,119515.0,0.7246,0.0,0,1,Nord,agence,a_jour,0
110950,2023-02-11,42,41104.0,5.1,26712.0,24,2327.0,0.1108,64.0,0,0,Sud,web,a_jour,0
114531,2023-02-09,52,97444.0,12.0,33136.0,60,24206.0,0.2767,184.0,1,0,Sud,courtier,a_jour,0
105970,2024-06-28,33,35316.0,9.7,16897.0,24,12927.0,0.4059,127.0,0,2,Nord,web,a_jour,0
101817,2023-07-04,20,85734.0,2.0,4068.0,18,1779.0,0.0247,20.0,0,1,Nord,courtier,a_jour,0
117705,2023-04-09,24,30656.0,6.0,27121.0,6,2484.0,0.1548,42.0,1,0,Sud,agence,a_jour,0
117825,2024-03-29,42,44707.0,10.0,14561.0,36,2002.0,0.0719,112.0,1,0,Est,mobile,a_jour,0
118046,2023-11-13,22,55431.0,4.0,7273.0,18,9623.0,0.1845,45.0,1,0,Est,web,a_jour,0
112580,2024-01-01,33,33368.0,7.0,5073.0,60,4227.0,0.1393,169.0,0,0,Nord,mobile,a_jour,0
112116,2023-06-22,21,55776.0,3.0,4649.0,24,14066.0,0.2591,18.0,0,0,Nord,web,recouvrement_contentieux,1
118187,2023-06-12,33,43181.0,2.6,25887.0,60,12495.0,0.3393,125.0,4,0,Ouest,agence,a_jour,0
119767,2023-09-10,65,32461.0,8.5,9472.0,24,11022.0,0.3639,245.0,6,1,Sud,courtier,a_jour,0
106489,2023-03-25,45,30288.0,,6142.0,36,12242.0,0.4211,206.0,1,0,Sud,web,a_jour,0
112081,2023-11-27,50,29215.0,3.8,24149.0,36,8711.0,0.3671,358.0,8,2,Centre,mobile,a_jour,0
102488,2024-01-19,43,58479.0,8.5,39559.0,60,6118.0,0.161,190.0,3,0,Ouest,courtier,a_jour,0
104264,2024-03-13,28,27095.0,6.3,13819.0,36,5223.0,0.2353,37.0,1,2,Ouest,web,a_jour,0
111206,2023-11-26,48,25594.0,2.9,10204.0,36,1144.0,0.0779,274.0,3,1,Sud,agence,recouvrement_contentieux,1
113408,2023-09-07,42,62114.0,13.5,12225.0,36,17662.0,0.3007,182.0,2,0,Ouest,mobile,a_jour,0
112127,2023-10-21,39,65963.0,4.6,36029.0,72,22488.0,0.3864,52.0,0,1,Ouest,mobile,recouvrement_amiable,1
114309,2024-08-13,53,72891.0,11.2,9039.0,18,6392.0,0.098,105.0,0,0,Nord,mobile,a_jour,0
117499,2024-02-03,36,33306.0,2.3,14178.0,6,15159.0,0.4906,,0,0,Nord,courtier,a_jour,0
105003,2024-05-13,33,67976.0,15.0,7979.0,24,19569.0,0.2977,64.0,0,1,Ouest,mobile,a_jour,0
113224,2023-11-06,48,43533.0,1.4,10085.0,60,10562.0,0.2619,235.0,3,0,Sud,agence,a_jour,0
118610,2024-07-25,34,24342.0,5.9,14130.0,12,9276.0,0.4294,111.0,2,1,Centre,mobile,a_jour,0
104917,2023-07-19,34,54314.0,2.3,24270.0,60,3464.0,0.101,146.0,1,1,Ouest,agence,a_jour,0
100314,2023-06-28,40,35281.0,12.6,11031.0,6,7517.0,0.2391,230.0,4,0,Ouest,agence,a_jour,0
102176,2023-03-18,39,60428.0,2.5,24448.0,36,22739.0,0.41,73.0,0,0,Est,mobile,a_jour,0
115830,2024-07-25,41,39712.0,4.0,11862.0,18,22205.0,0.584,197.0,2,0,Ouest,agence,a_jour,0
103469,2024-09-24,56,25118.0,10.5,10818.0,18,,0.1466,414.0,8,1,Nord,agence,a_jour,0
100009,2023-03-10,21,48455.0,3.0,9066.0,24,12632.0,0.2763,16.0,0,1,Ouest,mobile,a_jour,0
104977,2023-03-22,64,49557.0,3.2,12458.0,72,1534.0,0.0519,499.0,3,0,Ouest,mobile,a_jour,0
111927,2023-08-15,45,18043.0,5.7,14587.0,24,2821.0,0.2237,137.0,1,0,Est,courtier,a_jour,0
116807,2024-09-01,39,49881.0,1.3,18322.0,24,5604.0,0.143,107.0,2,1,Sud,web,a_jour,0
117221,2023-04-23,33,34413.0,2.8,14941.0,60,2335.0,0.104,94.0,1,0,Ouest,agence,a_jour,0
100431,2024-06-23,26,63836.0,5.6,30328.0,48,4843.0,0.1155,25.0,0,0,Ouest,agence,a_jour,0
107545,2024-05-11,21,47890.0,3.0,21754.0,36,16400.0,0.3803,15.0,0,0,Sud,web,a_jour,0
105639,2024-11-05,31,40661.0,8.7,13059.0,48,10142.0,0.2762,141.0,3,0,Est,web,a_jour,0
118032,2023-06-12,50,18093.0,6.0,17936.0,24,2542.0,0.2231,90.0,0,0,Ouest,web,a_jour,0
105273,2023-12-06,22,,4.0,13746.0,6,34243.0,0.3416,16.0,0,0,Centre,courtier,a_jour,0
117660,2023-01-12,31,65471.0,3.3,22955.0,24,11081.0,0.1985,109.0,1,0,Nord,courtier,a_jour,0
105888,2024-04-29,26,19554.0,5.4,6407.0,24,4947.0,0.2803,64.0,0,1,Sud,mobile,recouvrement_contentieux,1
103686,2023-03-19,37,43912.0,3.1,14023.0,18,13450.0,0.3329,88.0,1,0,Est,web,a_jour,0
117186,2023-09-18,38,65951.0,0.9,31623.0,36,19993.0,0.3431,161.0,3,1,Est,web,a_jour,0
113754,2024-10-17,27,68819.0,2.1,12801.0,12,6487.0,0.1098,28.0,1,0,Nord,agence,a_jour,0
115062,2024-07-12,37,71146.0,4.1,8188.0,24,12803.0,0.1895,171.0,0,0,Est,agence,a_jour,0
111132,2024-03-25,34,63339.0,15.8,12652.0,12,22297.0,0.3687,108.0,1,0,Sud,agence,a_jour,0
103578,2024-10-05,39,42568.0,,18476.0,36,4175.0,0.1342,77.0,2,1,Est,agence,a_jour,0
114114,2024-10-12,43,,15.5,23953.0,48,7686.0,0.3482,229.0,3,2,Nord,web,a_jour,0
102668,2023-02-25,33,33217.0,0.3,44341.0,24,12788.0,0.4962,69.0,3,1,Centre,agence,a_jour,0
105981,2024-07-31,48,60546.0,13.3,5525.0,24,26944.0,0.4526,230.0,3,0,Ouest,web,a_jour,0
110696,2023-04-03,26,32240.0,4.1,16671.0,18,4011.0,0.1675,69.0,1,0,Nord,mobile,a_jour,0
110949,2024-05-13,38,63999.0,2.2,19888.0,12,17806.0,0.3041,178.0,3,0,Sud,web,a_jour,0
112867,2024-10-31,52,33520.0,6.4,17178.0,36,846.0,0.0679,155.0,1,0,Centre,web,a_jour,0
105543,2024-08-06,31,67479.0,1.1,16818.0,48,12005.0,0.1987,120.0,2,0,Centre,agence,a_jour,0
116370,2023-03-24,50,49240.0,3.4,24418.0,48,1537.0,0.0725,329.0,3,0,Ouest,web,a_jour,0
115567,2023-06-12,48,35255.0,9.0,13461.0,6,3793.0,0.1394,108.0,3,1,Ouest,agence,a_jour,0
110418,2024-06-27,25,45346.0,0.8,11111.0,18,17696.0,0.4107,31.0,0,0,Nord,agence,a_jour,0
106914,2023-05-26,44,51977.0,5.5,8076.0,12,19462.0,0.3874,174.0,2,0,Nord,agence,a_jour,0
118337,2023-04-29,38,64337.0,9.1,14755.0,24,34220.0,0.551,89.0,0,0,Est,courtier,a_jour,0
